y,x1,x2,x3,x4,x5,x6,x8,x9,x10,x11,x13,x7_Beach,x7_Casahouse,x7_Horses,x7_Mojodojo,x7_Sublime
0,100.06145,0.66318,-106.27,-1.24532,200.1202,-142.52517,-1.10622,-0.25122,13.179089999999999,5.07682,447.17225999999994,0,1,0,0,0
2,98.6312,0.6227699999999999,-96.84379,-1.2924,198.70146,-149.28106,0.36201,-0.07163,10.95163,-2.84747,444.73412,0,0,1,0,0
2,101.40361,-0.29814,-98.81933000000001,-1.26996,201.46982,-145.36362,-0.47213999999999995,0.6703899999999999,9.10276,1.22001,457.60837000000004,0,0,0,1,0
2,100.0544,0.02229,-100.50884,-1.28345,200.1241,-146.82882,-3.0537,-0.2667,13.74068,-1.2149,450.01758,0,1,0,0,0
1,99.79965,0.13433,-95.83504,-1.2527,199.86012,-142.80237,0.82815,-0.47048,11.7841,-0.96196,451.08075,1,0,0,0,0
1,99.11954,-2.17403,-98.6405,-1.28504,199.18887,-146.5144,-2.4619299999999997,1.7084,11.61712,0.8985200000000001,446.27744,1,0,0,0,0
1,100.70853000000001,0.39449,-100.83301999999999,-1.2403,200.76512,-136.84575,0.9275700000000001,-0.10412,11.301689999999999,-1.04451,453.12613,0,1,0,0,0
1,100.73495,-0.08322,-95.57839,-1.28187,200.80309,-146.8701,0.9958100000000001,-0.20973000000000003,10.93947,-2.56692,455.88558,0,1,0,0,0
1,100.89395999999999,-0.52265,-104.72740999999999,-1.26604,200.95757,-144.49438999999998,0.16458,1.08189,11.33859,-2.7657599999999998,452.10610999999994,0,1,0,0,0
2,100.66855,0.86982,-100.8394,-1.26138,200.7317,-143.92446,-0.35128000000000004,3.1069299999999997,10.46546,1.12116,452.92303,0,1,0,0,0
1,100.99158,0.26027,-102.74004000000001,-1.2668,201.05528999999999,-145.35143,-0.79292,-0.10757,11.495,-0.5696399999999999,453.58788,0,1,0,0,0
1,98.68576,0.44506999999999997,-95.32797,-1.23492,198.74153,-132.64838999999998,0.85311,-0.38676,11.6673,-1.9454,445.76482999999996,0,0,1,0,0
0,101.29151,0.07437,-100.96619,-1.29328,201.36376,-151.442,-0.51723,-1.08844,11.25795,2.10048,455.97444,0,0,0,1,0
1,99.64318,0.05931,-96.31947,-1.2825,199.71121000000002,-145.18508,1.12957,-0.43459,10.82173,-1.8018599999999998,450.05615,1,0,0,0,0
0,98.74410999999999,-0.67832,-105.63259,-1.27847,198.81288999999998,-142.51082,-0.67228,0.22535,12.77973,4.26687,440.90427999999997,0,0,1,0,0
2,101.1145,0.94195,-103.86272,-1.29338,201.18506000000002,-150.69841,0.8062600000000001,-1.32829,11.8848,-1.41405,453.64115,0,0,0,1,0
1,98.1419,0.61954,-99.66723,-1.28977,198.21246000000002,-144.8075,1.82325,1.1046799999999999,12.22989,-2.12773,440.87587,0,0,1,0,0
0,101.36298000000001,-0.45005,-101.48393,-1.24486,201.42307,-140.08688999999998,-0.33834000000000003,0.78968,10.60176,2.1685,456.07292,0,0,0,1,0
2,101.29217,0.9601700000000001,-101.39704,-1.27675,201.35987,-148.61109,-1.8182099999999999,-1.6559099999999998,14.6182,-0.33436,455.76234000000005,0,0,0,1,0
1,100.55381,-0.9827899999999999,-98.68398,-1.24274,200.61131,-138.13523999999998,-0.1537,0.5867600000000001,11.330010000000001,-4.99464,453.42705,0,1,0,0,0
0,99.69911,0.6211399999999999,-101.85943,-1.23021,199.75427,-135.23686,-0.23331999999999997,0.35181999999999997,11.160689999999999,-1.26286,447.56583,1,0,0,0,0
1,100.93818,2.0939099999999997,-97.68149,-1.28434,201.00728999999998,-151.04117,-0.0147,-0.27621,10.4899,-1.9406,455.85014,0,1,0,0,0
0,99.66789,-0.73432,-96.67086,-1.30536,199.74358,-150.88191,0.21225,0.55935,12.58929,3.29431,450.00403,1,0,0,0,0
0,100.99708000000001,-0.00698,-99.4949,-1.26417,201.06168,-142.02559,-0.37573,0.48039,13.2924,2.31811,455.23795,0,1,0,0,0
1,99.83371,-0.3808,-92.97029,-1.26201,199.89674,-142.56465,-0.055920000000000004,-0.6399600000000001,9.77178,-0.59387,452.6834,1,0,0,0,0
2,98.8269,-0.33155,-98.3818,-1.26394,198.89064,-142.12297,-1.91268,-2.49147,10.64375,-1.6388,444.94358,0,0,1,0,0
1,101.17947,0.07402,-103.14621,-1.2659799999999999,201.24353,-144.8884,-1.24711,1.80647,8.96089,-1.88189,454.32424000000003,0,0,0,1,0
0,100.54215,-0.21264,-100.95025,-1.24876,200.60227,-139.32526000000001,0.9467399999999999,0.41208,10.336889999999999,2.1158799999999998,452.23562999999996,0,1,0,0,0
1,101.07211,1.27254,-98.30993000000001,-1.26158,201.13472,-145.66832,-2.05265,1.56676,10.23121,-1.78024,456.20555999999993,0,0,0,1,0
2,100.88646,-0.26542,-96.08202,-1.25575,200.94921000000002,-142.50161,-0.40219,0.8699100000000001,11.54373,0.34486999999999995,456.3913,0,1,0,0,0
1,99.36794,-1.6509,-98.50542,-1.24104,199.42538000000002,-132.98619,-1.7866400000000002,1.15231,9.23604,0.59201,447.587,1,0,0,0,0
0,98.15796,-0.34299,-102.39113,-1.28589,198.22906,-145.18801000000002,0.14605,1.23397,10.42049,-0.81457,439.59423,0,0,1,0,0
1,101.70574,-0.04367,-102.3284,-1.24633,201.76445,-142.69556,0.4948,-2.22018,9.75197,-0.66225,457.36449000000005,0,0,0,1,0
2,101.11338,-0.53256,-103.72355999999999,-1.28916,201.18375,-148.34642,-1.4935,-0.8715,13.37837,-1.48336,453.70514000000003,0,0,0,1,0
1,99.08045,-0.58221,-95.66776999999999,-1.2344600000000001,199.13589,-136.25491,-1.56321,1.6385,10.7511,-1.8025400000000003,447.56838,1,0,0,0,0
0,99.83176,-1.84306,-97.8049,-1.24746,199.89255,-141.28226,-0.1955,-0.08087000000000001,12.55905,-3.6594800000000003,450.25637,1,0,0,0,0
2,100.28941999999999,0.53882,-102.02937,-1.27195,200.35652,-143.67973999999998,-1.17674,-2.50464,11.33046,-3.03485,450.43242000000004,0,1,0,0,0
2,99.94541,-1.3689200000000001,-99.73822,-1.26037,200.00896,-138.41755,-0.69934,-2.49569,13.45496,-1.81027,449.85794000000004,1,0,0,0,0
0,101.91967,-0.48671000000000003,-104.84147,-1.25756,201.98315,-145.55028000000001,1.12111,-0.21018,11.569280000000001,1.27952,457.17764000000005,0,0,0,1,0
2,99.716,-0.20893,-96.7107,-1.26966,199.78128999999998,-143.0361,-0.09612000000000001,-2.22981,8.33643,1.78477,450.22463,1,0,0,0,0
2,100.21173,0.5392399999999999,-103.71069,-1.26478,200.27561,-143.7574,0.49465,1.26825,13.7625,-0.6957399999999999,449.2033,0,1,0,0,0
1,99.12809,-0.2006,-96.42251,-1.2852700000000001,199.19699,-143.92876,0.13838,-0.82875,12.973939999999999,-2.40258,447.4292,1,0,0,0,0
1,100.26803000000001,1.32725,-101.03079,-1.23665,200.32395,-136.55202,0.80574,1.0459100000000001,12.88505,-2.16845,450.82475999999997,0,1,0,0,0
2,100.31967,-1.3166,-95.29845,-1.28539,200.38952,-147.83265,-0.36473,-0.03288,13.53435,-2.06097,453.94910999999996,0,1,0,0,0
2,100.23321999999999,-0.23025,-102.84456,-1.27788,200.29966000000002,-145.43775,1.4947,1.4504,13.26048,-0.92722,449.74384000000003,0,1,0,0,0
1,100.96862,0.15398,-93.95109000000001,-1.24643,201.02723999999998,-140.54985,1.48003,-3.24989,9.80633,-0.8710600000000001,457.86755999999997,0,1,0,0,0
1,98.93786,0.1166,-98.90858,-1.23294,198.99306,-136.14436,0.9214100000000001,-1.82877,10.90097,-3.22085,445.23499000000004,0,0,1,0,0
1,98.64319,-1.38935,-93.5764,-1.25514,198.70388,-140.77518,1.08111,-2.6785900000000002,11.869760000000001,-2.1055099999999998,446.42773,0,0,1,0,0
0,100.06223,0.76408,-104.257,-1.2838200000000002,200.13262,-147.03198999999998,-0.19823,0.08842,10.32892,1.22672,448.18265999999994,0,1,0,0,0
0,99.75929000000001,0.05952,-98.67028,-1.30715,199.83532,-152.70443,0.30972,-0.3032,11.34475,3.3909,449.46133,1,0,0,0,0
0,102.02493,-0.29793000000000003,-102.88404,-1.2545,202.08706,-139.33393,0.52218,-0.028239999999999998,8.958860000000001,-0.6574800000000001,458.68264000000005,0,0,0,0,1
2,99.02136999999999,-0.75646,-104.32332,-1.28695,199.09006000000002,-145.36571999999998,-0.04684,-1.18472,11.20758,-1.51768,442.94518,1,0,0,0,0
0,102.00754,0.83152,-103.38515,-1.2448299999999999,202.06707,-142.12706,-0.5753,2.22246,11.491719999999999,1.4706299999999999,458.34511,0,0,0,0,1
1,100.68916999999999,0.48126,-99.21874,-1.24003,200.74636,-138.83708000000001,-0.38201,0.12888,11.0107,-5.73848,453.83648,0,1,0,0,0
1,100.45447,-0.68247,-98.98404000000001,-1.26757,200.51891,-143.0379,1.26732,-1.0571700000000002,13.0743,-4.4656400000000005,452.78036,0,1,0,0,0
0,100.38723,-0.67495,-102.32591,-1.27936,200.45678999999998,-148.07708,-0.26431,-0.63378,10.951839999999999,-0.53576,450.77319000000006,0,1,0,0,0
1,101.22875,-0.31785,-97.1456,-1.2746600000000001,201.29509,-144.34853999999999,3.14958,-2.26322,9.4273,-2.73057,457.57093,0,0,0,1,0
2,100.03605,-1.35955,-98.83946999999999,-1.27732,200.10301,-146.47173999999998,-1.23445,-0.52173,13.846789999999999,0.3148,450.76050999999995,0,1,0,0,0
1,100.3382,0.57058,-102.01056,-1.2408700000000001,200.39507,-138.15401,2.4577299999999997,-0.61997,11.44605,-1.62017,450.68571,0,1,0,0,0
1,99.85927,-0.91012,-101.41781999999999,-1.24199,199.91638,-139.22159,2.77736,-2.80173,9.75928,-0.82575,448.58745999999996,1,0,0,0,0
2,100.52338,0.08499,-101.87503000000001,-1.27604,200.58999,-146.17166,1.12021,0.6415,12.20775,-1.34511,451.67938,0,1,0,0,0
1,97.75483,0.47113,-95.80628,-1.26419,197.81793000000002,-139.46415,0.02105,0.27137,10.53321,-2.87135,440.87100999999996,0,0,1,0,0
1,101.21834,0.04208,-103.36228,-1.25084,201.27832,-141.24378000000002,0.8743299999999999,1.02055,10.57301,-2.06753,454.41054,0,0,0,1,0
2,98.79309,-1.4875200000000002,-97.1304,-1.2919200000000002,198.86418999999998,-148.60449,1.1207200000000002,2.37626,13.646139999999999,-1.61243,445.40025999999995,0,0,1,0,0
1,102.1368,0.94009,-102.61878,-1.27386,202.2029,-147.3319,-2.07375,-0.79371,12.687439999999999,-2.88453,459.37459,0,0,0,0,1
0,99.62273,0.12249000000000002,-96.60725,-1.2740799999999999,199.69093,-145.24199,-0.01202,0.35196,11.53962,2.7513900000000002,449.81004,1,0,0,0,0
0,101.40267,0.30904,-98.0989,-1.2893299999999999,201.4732,-150.55985,0.73931,-0.6844,11.72748,-0.5586399999999999,457.96387999999996,0,0,0,1,0
1,99.66794,-0.0014,-101.33493,-1.27075,199.73343,-144.89943,3.60691,-0.5802,10.5108,-4.22673,447.67222999999996,1,0,0,0,0
0,101.19521,-0.53289,-98.64587,-1.2258200000000001,201.24981,-136.86312,0.18765,-0.50466,11.16189,2.69944,456.65310999999997,0,0,0,1,0
1,99.79391,-0.43263999999999997,-98.49738,-1.23547,199.84942,-135.40551000000002,-0.61247,0.8504200000000001,8.40678,-1.10562,449.72084,1,0,0,0,0
1,98.70770999999999,0.21364,-99.55883,-1.25855,198.7696,-141.07248,0.70363,-1.23419,10.85938,-1.93272,443.75914000000006,0,0,1,0,0
2,99.20671999999999,0.41581,-96.12952,-1.29288,199.27784,-146.97754,-1.1053,-1.3791200000000001,11.20452,0.23188000000000003,447.96884000000006,1,0,0,0,0
2,100.94960999999999,1.47914,-103.28039,-1.2726600000000001,201.01564,-145.9076,-0.13519,-1.28142,10.90191,-0.43871000000000004,453.10785999999996,0,1,0,0,0
2,100.4677,-1.2951,-97.73703,-1.26417,200.53258,-141.98598,1.49025,1.68337,10.64524,-1.93555,453.46995999999996,0,1,0,0,0
2,100.04184000000001,-0.72096,-101.19601999999999,-1.27634,200.10898,-143.33753000000002,-1.65,-0.7206100000000001,10.23771,-1.60385,449.61118,0,1,0,0,0
1,100.56656,-0.19518,-106.29946000000001,-1.2403899999999999,200.62348,-140.69841,0.40517,-1.7994700000000001,10.78405,-0.41931,449.68307999999996,0,1,0,0,0
0,99.83773000000001,0.37390999999999996,-103.03617,-1.24824,199.89781000000002,-140.16696000000002,0.7386,-1.2939200000000002,9.607619999999999,2.39387,447.67055999999997,1,0,0,0,0
0,100.31978000000001,0.2839,-100.75232,-1.2373100000000001,200.3768,-137.45828999999998,0.11205999999999999,-0.10162,11.31087,1.28455,451.22274000000004,0,1,0,0,0
1,99.08422,0.06529,-106.16425,-1.2925200000000001,199.15515,-149.08331,-1.46828,-1.48071,10.27303,-0.27719,442.33896,1,0,0,0,0
1,99.78591999999999,-0.60025,-102.28473000000001,-1.25702,199.84739,-141.92521000000002,0.41911000000000004,1.6057299999999999,10.508989999999999,-1.7694,447.78722999999997,1,0,0,0,0
1,100.73951,0.30869,-100.38235,-1.2419,200.79657,-140.96002,0.57787,-0.33187,10.33813,-0.25644,453.50637,0,1,0,0,0
1,100.02843,0.01967,-104.01948,-1.25949,200.09065,-142.0456,0.33476999999999996,-0.22635,12.41128,-2.70552,448.13239000000004,0,1,0,0,0
0,100.61397,-1.07349,-100.3661,-1.22977,200.67023,-139.31251,0.22834000000000002,-0.47517,9.55015,3.70424,452.88678,0,1,0,0,0
1,100.32268,0.8466899999999999,-99.86851999999999,-1.26471,200.38598000000002,-142.53286,1.06061,0.07569,13.1983,-3.4960699999999996,451.67915999999997,0,1,0,0,0
2,100.25923,-0.17978,-104.21751,-1.27874,200.32591000000002,-143.22314,0.26982,1.59091,8.44472,2.8061,449.1874,0,1,0,0,0
0,98.93881,-1.25442,-101.35358000000001,-1.2408700000000001,198.99735,-136.84943,-0.16899,0.81271,10.10732,4.05375,444.01727,0,0,1,0,0
0,101.3509,0.38585,-102.17801999999999,-1.28837,201.42229,-148.32882,0.48061000000000004,-0.14527,11.146519999999999,1.02376,455.6655,0,0,0,1,0
2,102.91051999999999,1.1232799999999998,-106.36663,-1.28009,202.97766000000001,-147.95891,0.6295,1.80875,10.76042,-2.0543099999999996,461.36928,0,0,0,0,1
1,101.00780999999999,-0.39341,-99.68796,-1.2695299999999998,201.0723,-144.41355,-1.45298,-1.0323,9.51891,-1.46435,455.19505999999996,0,0,0,1,0
2,102.22814,-1.60558,-100.5366,-1.25752,202.29106000000002,-145.69123000000002,0.6580600000000001,0.46124,8.02693,2.95697,460.87237999999996,0,0,0,0,1
2,99.63911,-0.32599,-101.31155,-1.27755,199.70753,-145.84905,-1.56158,-1.80013,8.13433,-1.06766,447.53977000000003,1,0,0,0,0
0,101.22691,0.78695,-93.98314,-1.23353,201.28391000000002,-142.73522,-0.89912,0.06612,13.102039999999999,2.49982,459.14297,0,0,0,1,0
0,99.16863000000001,-0.3025,-95.22227,-1.29007,199.24093,-147.19795,-0.37732,-0.19618,10.217310000000001,0.55024,448.23202000000003,1,0,0,0,0
1,99.21244,-0.02713,-97.59702,-1.26232,199.27533,-140.69186000000002,3.00732,-0.8827,10.03936,0.45465,447.26369000000005,1,0,0,0,0
2,101.40254,-0.07575,-99.3698,-1.26522,201.46673,-145.30588999999998,-0.18438,0.17954,11.98206,-1.60033,457.3278,0,0,0,1,0
1,99.72859,-0.64604,-100.0919,-1.2717100000000001,199.79433999999998,-146.06056,3.5888400000000003,-2.0150900000000003,12.10447,-2.74877,448.59702999999996,1,0,0,0,0
0,100.35844,1.001,-96.8181,-1.2445899999999999,200.4182,-137.04143,-0.8972100000000001,0.38255,12.95855,1.3287200000000001,453.38314,0,1,0,0,0
1,99.68545,-1.3579299999999999,-100.05932,-1.2716100000000001,199.75105,-145.46004,2.5387,-1.52661,10.30518,-2.3934900000000003,448.3976,1,0,0,0,0
0,101.77999,0.47258999999999995,-100.02765,-1.28434,201.85092,-152.01188,-0.36587,0.30816,11.11468,3.6230300000000004,458.88614,0,0,0,1,0
1,98.71899,-0.8042600000000001,-94.51775,-1.24336,198.77708,-138.92355,0.5249199999999999,1.6792900000000002,10.429269999999999,-2.53734,446.3361,0,0,1,0,0
1,100.50797,0.72413,-100.43318000000001,-1.26075,200.57047,-145.99667,-0.64154,-1.57263,9.88899,-3.63826,452.32325999999995,0,1,0,0,0
0,99.56045999999999,-1.10572,-99.50599,-1.24347,199.61862,-138.46392,0.5145,-0.78608,10.7783,3.4075599999999997,448.04929000000004,1,0,0,0,0
1,100.58577,0.28669,-109.43038,-1.2512,200.64547,-140.29877,-0.55828,0.59162,11.38705,-0.29604,448.21365,0,1,0,0,0
0,99.88601,-0.02384,-99.31801999999999,-1.29361,199.95828,-149.38183999999998,-0.78157,-0.22719,11.4924,0.25979,449.77102,1,0,0,0,0
2,101.15371999999999,-1.44177,-100.72864,-1.25655,201.2164,-143.45841000000001,-0.24720999999999999,-0.46058999999999994,9.1314,3.83578,455.40429000000006,0,0,0,1,0
1,100.03509,1.61121,-98.64952,-1.26253,200.0978,-140.98546000000002,-2.45198,0.5172800000000001,12.70369,-2.36191,450.85072,0,1,0,0,0
2,101.71307,0.58509,-100.77869,-1.2620200000000001,201.77643999999998,-146.23633999999998,-0.11988,-1.08483,9.77696,-0.85146,458.17602,0,0,0,1,0
2,99.15499,0.9424600000000001,-100.76703,-1.2750700000000001,199.22154,-143.2366,1.61845,1.70133,9.492230000000001,0.49673999999999996,445.39142000000004,1,0,0,0,0
0,99.33803,1.44462,-99.68836,-1.2799,199.40627,-145.07792,0.53689,-0.9108299999999999,12.159880000000001,1.7214,446.84596,1,0,0,0,0
1,99.8082,-1.3822,-102.76392,-1.27492,199.87412,-143.23263,1.43779,-0.91769,10.18931,-1.7158099999999998,447.65903,1,0,0,0,0
1,101.26446999999999,-0.89285,-103.18054000000001,-1.26371,201.32744,-142.08133,1.25108,-1.9672,11.91734,-1.4853299999999998,454.73208,0,0,0,1,0
2,98.7564,-0.04969,-104.83324,-1.26167,198.82025,-141.94625,-1.01478,0.2678,12.03013,-0.88251,441.36535999999995,0,0,1,0,0
0,100.33676,-0.6268699999999999,-102.65137,-1.27754,200.4052,-144.92408999999998,0.67362,1.18206,10.015,1.07368,450.35810999999995,0,1,0,0,0
1,100.25531,0.17643,-100.53396,-1.23333,200.31065,-137.34661,-1.4905700000000002,1.49753,10.14521,-1.24127,451.00957,0,1,0,0,0
1,100.55658000000001,-0.9270200000000001,-103.41978,-1.28105,200.62481,-147.0338,1.04013,0.39388,13.287139999999999,-1.9453099999999999,451.07300999999995,0,1,0,0,0
1,101.42831,0.98966,-104.86478000000001,-1.28606,201.49742,-149.04897,-0.70734,-0.29641999999999996,9.4392,-1.067,454.70915999999994,0,0,0,1,0
0,100.38087,-0.0224,-100.39775,-1.27595,200.44808,-146.20122,0.21323000000000003,0.12758,10.70583,1.90819,451.70547,0,1,0,0,0
2,99.27422,0.9483299999999999,-99.16006,-1.28494,199.34398000000002,-147.4154,-0.7703399999999999,0.44298000000000004,13.00925,1.11005,446.79107999999997,1,0,0,0,0
2,98.86895,-0.50413,-102.08372,-1.27435,198.93497,-142.65738000000002,-1.67467,-1.49274,11.792710000000001,-0.52457,443.30290999999994,0,0,1,0,0
1,100.49584,-0.68482,-98.95568,-1.27893,200.56323,-146.98698000000002,-2.06279,0.9018799999999999,12.16403,-3.30062,453.00138,0,1,0,0,0
0,99.7446,-0.11724000000000001,-100.42201999999999,-1.27749,199.81221000000002,-144.88721,-0.57007,1.58853,10.24686,0.30472,448.51198,1,0,0,0,0
2,101.84103,0.21406999999999998,-104.01989,-1.27134,201.90711000000002,-144.93716,-1.9255,-0.7543300000000001,9.444339999999999,1.37824,457.19518,0,0,0,1,0
1,99.38353000000001,-0.53462,-96.94595,-1.25987,199.44579,-144.27692,1.1166399999999999,-0.23613,12.42687,0.48851999999999995,448.4447,1,0,0,0,0
0,99.07913,-0.44182,-95.4325,-1.30735,199.15482,-148.32464,1.1180700000000001,0.38201,10.16942,0.16576,447.67939,1,0,0,0,0
1,98.59561,0.51884,-93.02761,-1.28426,198.66472,-148.64334,-1.01706,-0.72167,8.60233,-0.9900899999999999,446.46423,0,0,1,0,0
1,101.08031,-0.14661,-96.72433000000001,-1.2512,201.14011000000002,-141.61999,-0.6875100000000001,1.32208,11.51099,-2.7164200000000003,457.0394,0,0,0,1,0
1,100.44649,-1.0611,-101.0091,-1.27481,200.51258,-144.28211000000002,-0.7368600000000001,-2.5379,11.00498,-1.65671,451.72787999999997,0,1,0,0,0
2,100.9265,1.13473,-100.65719,-1.26488,200.99119,-144.62287,0.8305299999999999,-1.15036,10.5098,-2.03233,454.30393,0,1,0,0,0
1,100.43507,-0.29455,-97.30593,-1.28708,200.50494,-146.63983000000002,1.20695,-0.40436,11.67277,-1.6303299999999998,453.52238,0,1,0,0,0
1,100.35422,-0.30171,-104.19353000000001,-1.28944,200.42432,-148.07558,-0.9606899999999999,-0.16203,12.15724,-0.8968299999999999,449.67435,0,1,0,0,0
0,99.48208000000001,-0.5805899999999999,-98.28284000000001,-1.29873,199.55606,-152.02512,0.13285,0.78199,13.5623,2.68922,448.26895999999994,1,0,0,0,0
2,99.68644,-0.06068,-99.47569,-1.26657,199.7523,-140.88553000000002,-0.48781,-0.5424899999999999,8.31585,-1.08133,448.69435999999996,1,0,0,0,0
0,100.83244,-1.48728,-103.05964,-1.22652,200.88788,-135.74221,-0.58395,-0.77432,10.012789999999999,0.8960299999999999,452.63235999999995,0,1,0,0,0
1,99.746,-1.0899,-98.53749,-1.293,199.81715,-150.21953,-0.55499,0.06298,9.67983,-2.1857599999999997,449.46124000000003,1,0,0,0,0
1,100.624,0.7853600000000001,-101.08789,-1.2675299999999998,200.68861,-145.03829,-0.05851,1.22082,10.7412,-2.56462,452.57605,0,1,0,0,0
1,99.71934,-0.14169,-98.59173,-1.27811,199.78654,-146.38287,-1.0412299999999999,-2.25969,11.311910000000001,-2.2530200000000002,449.30085,1,0,0,0,0
1,98.07582,-0.048960000000000004,-100.44824,-1.23884,198.13211,-134.64241,0.32982,-0.03022,13.13486,-2.0238099999999997,440.15497,0,0,1,0,0
2,100.80765,0.06224,-104.35734000000001,-1.2809,200.87445,-146.91395,-0.57857,0.69609,12.074869999999999,-1.48433,451.85956,0,1,0,0,0
1,100.27355,-0.55265,-104.40729,-1.2649700000000001,200.33728,-143.12546,-1.30213,-1.8779,11.25283,-0.21522,449.1641,0,1,0,0,0
2,101.5875,0.20808000000000001,-103.42026,-1.2799399999999999,201.65412,-147.33785,-1.15937,0.84969,11.249260000000001,1.61338,456.22738,0,0,0,1,0
2,100.6831,0.1388,-98.42859,-1.25464,200.74573,-145.50678,-0.5575899999999999,-0.32384,14.209420000000001,1.51583,454.2012,0,1,0,0,0
1,101.46764,0.10780999999999999,-101.18558,-1.28303,201.5359,-147.91015,-1.2339799999999999,-0.09605,12.36638,-1.775,456.74543,0,0,0,1,0
2,98.92639,-0.97541,-94.15773,-1.28147,198.99403999999998,-144.19773,-0.6190399999999999,-1.6012899999999999,11.28053,-0.8492700000000001,447.55307,0,0,1,0,0
1,100.2457,-0.45638999999999996,-99.93839,-1.24939,200.30505,-139.99157,1.59667,-0.26353000000000004,11.282110000000001,-2.67231,451.25932,0,1,0,0,0
2,100.10965999999999,0.50343,-99.63199,-1.2906,200.18032,-146.61528,-0.6119100000000001,-0.25805,13.38768,-2.63773,450.73231,0,1,0,0,0
1,100.9487,-0.2868,-98.20279000000001,-1.27508,201.01516,-145.61489,1.40977,-1.8819099999999997,11.41169,-3.2387,455.64209000000005,0,1,0,0,0
2,98.53668,-1.2963200000000001,-97.61966,-1.27843,198.60402,-142.83325,1.70287,1.15658,15.01588,1.4602700000000002,443.87358,0,0,1,0,0
2,101.24497,1.0310700000000002,-102.17115,-1.2719799999999999,201.30966999999998,-143.4752,0.23936999999999997,0.30928,10.602039999999999,-0.61366,455.13926,0,0,0,1,0
0,100.76581,-0.08337,-97.15163000000001,-1.22327,200.8201,-136.43145,-0.35076,0.0046700000000000005,10.6029,1.39447,455.25322,0,1,0,0,0
0,99.84049,0.30938000000000004,-100.37695,-1.25841,199.90276,-142.83626,0.04102,-1.16265,11.2054,3.4574,449.01395,1,0,0,0,0
1,101.43024,-0.22716,-98.93859,-1.24956,201.48968,-142.03638,-3.0446400000000002,1.63868,12.40731,-0.65868,457.68192,0,0,0,1,0
1,99.24991,-0.94844,-97.32332,-1.2641799999999999,199.31296,-141.32048,-0.38169000000000003,-0.17384000000000002,12.72142,-1.92504,447.58787,1,0,0,0,0
0,99.93094,-0.71154,-102.87971,-1.29925,200.00513,-149.14923000000002,-0.15356,-0.81995,11.1677,2.85429,448.21485,1,0,0,0,0
2,101.3761,0.43423,-106.84454,-1.289,201.44658,-149.51681000000002,1.9361,2.80265,12.4868,-0.41447,453.45824000000005,0,0,0,1,0
1,99.8547,2.11389,-98.69583,-1.25118,199.91429,-137.68868,-0.37154,-1.2292399999999999,11.3754,0.12289000000000001,449.92560999999995,1,0,0,0,0
1,100.65175,-0.46143999999999996,-101.50218000000001,-1.24855,200.71103,-139.98105,0.08475,1.80676,10.35319,-3.17865,452.50765,0,1,0,0,0
2,99.66603,0.74056,-100.3061,-1.2884799999999998,199.73581000000001,-148.06886,-0.24848,0.84415,8.19218,2.98427,448.17710999999997,1,0,0,0,0
0,100.70799,1.08996,-105.17687,-1.30908,200.78398,-150.49626,0.11959000000000002,-1.1421700000000001,12.23285,4.0596,450.95151,0,1,0,0,0
0,100.17423000000001,-1.3164799999999999,-103.28072,-1.31033,200.25056999999998,-152.65927,-0.39433,-0.49738999999999994,10.375539999999999,0.51989,449.23078,0,1,0,0,0
2,101.17224,0.23586,-103.11965,-1.28144,201.24102,-147.35331000000002,0.10822999999999999,-0.34125,10.19342,-1.45784,454.30138,0,0,0,1,0
2,101.19072,-0.7177,-99.45625,-1.2811,201.25926,-146.67827,0.11427000000000001,-0.10793,11.03739,-2.40205,456.22548,0,0,0,1,0
2,100.59558,-0.17626,-101.39949,-1.26211,200.65957,-142.29422,0.7266699999999999,1.7945099999999998,9.854510000000001,-1.35588,452.27817999999996,0,1,0,0,0
1,99.87252,-0.42716000000000004,-100.32160999999999,-1.24799,199.93168,-139.12501,0.10537,0.53345,12.624989999999999,-1.31555,449.20182,1,0,0,0,0
1,100.47816,1.22624,-100.93363000000001,-1.27899,200.54559,-147.45408999999998,0.94481,-2.0714599999999996,12.54945,-3.03638,451.92397,0,1,0,0,0
0,101.05688,-0.03835,-100.9352,-1.23556,201.11347,-137.86097,-0.33295,0.28331999999999996,11.9621,3.5705199999999997,454.8168,0,0,0,1,0
0,97.66749,0.28885,-97.12549,-1.24946,197.72779,-136.11325,-0.6879,-0.17485,11.9183,3.23432,439.77468,0,0,1,0,0
0,100.14618,-0.47081000000000006,-95.08811999999999,-1.24999,200.20788000000002,-140.98613999999998,-0.64654,-0.53299,11.09828,1.5607799999999998,453.18685999999997,0,1,0,0,0
1,98.32305,-0.88675,-94.35105,-1.24074,198.38033000000001,-134.02053999999998,0.5211100000000001,-1.3926,12.7845,-0.89885,444.43974000000003,0,0,1,0,0
1,98.58108,-1.33077,-92.16755,-1.23716,198.63697,-137.52589,-0.5485899999999999,1.28854,11.22959,-2.2316700000000003,446.82164000000006,0,0,1,0,0
2,100.10135,-0.21203000000000002,-98.42009,-1.27387,200.16878,-147.78026,1.84539,2.92555,11.43923,-1.59485,451.2967,0,1,0,0,0
2,99.3088,0.70703,-97.71964,-1.26552,199.37366,-142.80164,0.26318,0.8724299999999999,13.919770000000002,1.36929,447.68417,1,0,0,0,0
