x1,x2,x3,x4,x5,x6,x8,x9,x10,x11,x13,x7_Beach,x7_Casahouse,x7_Horses,x7_Mojodojo,x7_Sublime
99.34194000000001,0.83406,-100.18491999999999,-1.28025,199.4098,-145.35351,1.34067,-2.2551400000000004,10.64507,-0.61638,446.61723,1,0,0,0,0
100.08937,0.53825,-100.87016,-1.24339,200.14938999999998,-141.3326,0.02522,0.10945999999999999,12.20756,-1.61024,450.01178,0,1,0,0,0
101.17864,-1.05511,-103.23235,-1.27003,201.24403,-145.06292,-0.92809,1.30817,11.11762,-3.0664,454.27702999999997,0,0,0,1,0
99.40004,-0.44976000000000005,-99.93834,-1.2681799999999999,199.46576000000002,-140.18424,0.43273999999999996,-2.22661,12.077910000000001,-1.4615,447.03103,1,0,0,0,0
100.57306,1.00235,-97.19165,-1.24005,200.62962,-140.26762,0.21966999999999998,-0.06456,12.97438,-1.9999900000000002,454.26948,0,1,0,0,0
99.1318,0.35176999999999997,-93.47738000000001,-1.25308,199.19228999999999,-140.31857,0.6209899999999999,0.13656,11.66889,-4.047219999999999,448.92031,1,0,0,0,0
101.44659,0.79566,-104.97128000000001,-1.28496,201.51623999999998,-150.75179,0.37467,0.71472,11.296489999999999,1.8865900000000002,454.74732,0,0,0,1,0
98.64726999999999,0.20071,-99.85539,-1.23856,198.70369,-137.6081,0.82883,-0.93811,10.45032,-0.90123,443.30867,0,0,1,0,0
100.46301,0.51552,-102.10781,-1.2601799999999999,200.52625,-140.41005,-1.65212,-1.23956,13.10247,-0.72246,451.26113,0,1,0,0,0
99.274,-0.7670100000000001,-92.9155,-1.23034,199.32931000000002,-133.98908,-0.2442,-0.05699,13.25226,3.22277,449.91222999999997,1,0,0,0,0
99.82389,-0.44861,-101.90983,-1.27685,199.89028000000002,-146.55291,0.5534100000000001,-0.4384,12.82806,0.66895,448.16452999999996,1,0,0,0,0
99.57422,0.58324,-106.36316000000001,-1.26538,199.63817,-145.45488,-0.25904,-0.9047,14.28776,0.71643,444.68951,1,0,0,0,0
100.04864,0.45119,-97.42236,-1.28072,200.11628000000002,-148.03435,0.88694,-0.67693,10.86767,0.5127,451.53200999999996,0,1,0,0,0
101.95815999999999,0.3743,-104.93632,-1.27104,202.02501999999998,-148.2823,-0.60207,-0.35134,10.38386,1.28082,457.32263,0,0,0,1,0
99.51957,0.8176800000000001,-96.22842,-1.27331,199.58539,-144.45291,0.2401,2.1337599999999997,10.32259,-2.7523400000000002,449.48364000000004,1,0,0,0,0
100.23421,0.79745,-96.52494,-1.28461,200.30428,-147.03201,0.18677,0.7006899999999999,10.83249,4.12522,452.90858,0,1,0,0,0
97.34572,1.053,-98.61168,-1.25905,197.40778,-139.17963999999998,-1.58087,1.32315,10.207180000000001,-2.28687,437.42276,0,0,1,0,0
98.68398,0.3703,-98.51276,-1.28877,198.75597,-144.24885,0.49273999999999996,-0.41502,10.58387,2.89708,444.16353,0,0,1,0,0
98.83259,-0.94465,-97.47456,-1.29213,198.90538,-149.37371000000002,-0.1945,0.47553999999999996,10.54815,-0.52476,445.42565,0,0,1,0,0
99.41128,-0.0479,-100.22138000000001,-1.255,199.47235,-140.4562,0.49491,-1.40022,10.397,-1.75508,446.9457,1,0,0,0,0
98.54082,0.73921,-99.95545,-1.2687899999999999,198.60633,-140.7605,-0.16077,0.05612,9.931289999999999,-1.6296,442.72635999999994,0,0,1,0,0
99.36654,0.61827,-101.04259,-1.27908,199.43441,-145.05809,0.2376,1.52369,12.49063,-1.9552900000000002,446.31142,1,0,0,0,0
99.30889,-0.54424,-97.82288,-1.29157,199.37993,-148.2233,0.49423,2.129,10.697230000000001,-2.10436,447.63299000000006,1,0,0,0,0
98.99531,0.77135,-103.52702,-1.23524,199.05087,-133.60575,-1.0899,2.36775,9.22693,-0.8144899999999999,443.21306,0,0,1,0,0
99.88003,0.51727,-97.14542,-1.26304,199.94386,-139.5521,0.32831,1.39468,10.932089999999999,0.30896999999999997,450.82743,1,0,0,0,0
100.07845999999999,0.20797,-94.99055,-1.24317,200.13619,-137.78565,-1.6828900000000002,0.44956,12.41335,-1.61279,452.89700999999997,0,1,0,0,0
102.09706,-0.98525,-103.85328,-1.2466700000000002,202.15566,-142.60756,-3.01078,-0.45492,10.70381,-2.7265900000000003,458.55868,0,0,0,0,1
98.98141,-0.32771999999999996,-98.78409,-1.28562,199.05082,-145.04356,0.28221,1.39941,11.69132,-1.10744,445.51499,0,0,1,0,0
100.33169000000001,-0.2309,-97.82314000000001,-1.28217,200.40115,-148.1472,0.52077,0.50416,7.5894,1.5540200000000002,452.74689000000006,0,1,0,0,0
99.52266,0.2867,-99.69011,-1.2893700000000001,199.59317,-150.79386,0.88584,-0.8451299999999999,10.5627,1.63721,447.76822000000004,1,0,0,0,0
100.53520999999999,0.0218,-100.57111,-1.24347,200.59303,-139.20342,0.1656,-2.03786,10.5755,-2.92371,452.39050999999995,0,1,0,0,0
98.70795,0.8254100000000001,-97.5065,-1.244,198.7658,-137.87478000000002,-0.00446,0.42738000000000004,10.08226,-0.26013000000000003,444.78650999999996,0,0,1,0,0
98.80798,-0.59267,-100.29504,-1.27934,198.87552,-143.22583999999998,0.65622,-2.14679,10.657119999999999,-3.1480099999999998,443.8924,0,0,1,0,0
99.99488000000001,0.18475,-102.11461,-1.2371,200.05127,-134.46122,-0.06065,-0.22534,11.344560000000001,0.35106,448.91708,1,0,0,0,0
99.75196,-0.9001100000000001,-98.94803,-1.28566,199.8211,-148.97994,-1.0870799999999998,0.38145999999999997,11.3887,0.55787,449.28578,1,0,0,0,0
99.71461,0.06862,-100.07267,-1.25489,199.77544,-139.98977,0.13948,-1.11748,12.18564,-1.9583099999999998,448.5367,1,0,0,0,0
99.51176,0.20004,-98.4156,-1.29609,199.58293,-149.63923,0.6278699999999999,1.89664,8.40247,2.73737,448.35098,1,0,0,0,0
100.8794,0.86898,-99.71825,-1.25691,200.94062,-142.65533,0.93305,0.41021,10.40197,-0.42178999999999994,454.53785,0,1,0,0,0
102.03241,0.79684,-102.20597,-1.25778,202.09393,-145.78753,-1.01804,-0.09152,10.93395,-3.5643800000000003,459.05908,0,0,0,0,1
101.11245,-0.44813000000000003,-100.676,-1.25009,201.17261000000002,-139.03696000000002,-1.52756,-0.57421,12.3768,3.4506900000000003,455.22425,0,0,0,1,0
101.16941,0.7297899999999999,-99.73402,-1.27085,201.23672,-145.95423,-0.51337,0.12007000000000001,9.75629,0.85115,455.98005,0,0,0,1,0
100.38628,-0.26247,-102.07714,-1.30487,200.46185,-150.8633,0.38061999999999996,0.97024,10.89948,4.00591,450.89282000000003,0,1,0,0,0
100.4048,-0.19453,-100.52991,-1.26468,200.47005,-141.40071,-1.9412900000000002,-1.24106,8.14511,5.18394,451.75904,0,1,0,0,0
99.02529,0.016030000000000003,-93.81865,-1.30063,199.10012,-149.49039,-0.95039,-0.25012,6.967980000000001,1.2272299999999998,448.21715,1,0,0,0,0
99.26047,-0.7669,-100.70040999999999,-1.29,199.32981999999998,-148.2363,-2.99811,-5.02623,9.0574,2.31183,445.95215,1,0,0,0,0
102.10696999999999,1.2442799999999998,-105.64511,-1.27593,202.17276999999999,-146.80112,-0.79338,-1.46244,7.6429100000000005,2.53126,457.71230999999995,0,0,0,0,1
99.35406,-1.05949,-95.95048,-1.2393399999999999,199.41225,-136.31166000000002,0.56417,-0.39952,10.89153,2.11899,448.79504000000003,1,0,0,0,0
100.48232,-0.21544000000000002,-101.76722,-1.23546,200.5379,-136.85596,-0.8319700000000001,0.69512,11.183,-0.7044600000000001,451.528,0,1,0,0,0
100.61715,0.61338,-103.6613,-1.23712,200.67315,-140.32343,1.09651,-0.16979,10.47932,-1.09943,451.25509000000005,0,1,0,0,0
100.19485,0.08279,-99.98538,-1.27795,200.2616,-143.82756,0.42007,-1.02154,8.5773,0.37498000000000004,450.98157000000003,0,1,0,0,0
98.38131,0.40517,-102.08748,-1.29025,198.45198,-146.62261999999998,0.32264,1.381,10.59643,-1.05441,440.8628,0,0,1,0,0
100.05046,0.8256399999999999,-97.46037,-1.28546,200.1212,-143.65039,0.038939999999999995,-0.32438,10.04867,1.7424099999999998,451.52210999999994,0,1,0,0,0
100.33063,-0.35399,-102.37195,-1.27829,200.3992,-144.61317,-0.40025,-0.59322,12.685830000000001,-0.53999,450.46716,0,1,0,0,0
98.91809,-0.30748000000000003,-95.60002,-1.26315,198.98236,-139.89424,0.70731,-0.56899,10.33722,3.08589,446.79042999999996,0,0,1,0,0
100.23311,1.01017,-106.10108999999999,-1.25797,200.29513,-141.23537,0.19362000000000001,1.28052,11.06746,-2.0725,448.11498,0,1,0,0,0
100.54364,0.39738,-98.56833,-1.24207,200.60235,-138.26664,-1.7547700000000002,0.13432,10.75826,1.8013299999999999,453.43402000000003,0,1,0,0,0
100.66534,1.37481,-101.8045,-1.28399,200.73474,-148.36813999999998,-0.31645999999999996,0.40442,10.49985,2.44464,452.42445,0,1,0,0,0
99.58465,-0.10743,-96.55088,-1.2856299999999998,199.65274,-147.22503999999998,0.6849,-1.29095,10.07574,-1.36629,449.64783,1,0,0,0,0
100.28251,0.5344399999999999,-97.95566,-1.2374100000000001,200.34046999999998,-139.45797,-0.6348,1.4446299999999999,10.200660000000001,-0.69025,452.43472,0,1,0,0,0
100.2945,-0.07011,-93.57343,-1.2913700000000001,200.36685,-150.47062,-0.7614,-0.15617,10.4992,-3.50713,454.68577,0,1,0,0,0
99.78953,-0.49454,-89.60692,-1.26142,199.85201999999998,-140.55103,-0.61433,-0.6177199999999999,8.69691,-3.6126699999999996,454.14417000000003,1,0,0,0,0
98.18146999999999,-0.31595,-92.1091,-1.28902,198.25166000000002,-142.75691,2.87989,0.0768,11.24425,-0.04985,444.8528,0,0,1,0,0
100.65966999999999,0.18211,-103.00950999999999,-1.27457,200.72699,-145.23344,0.8756,-0.99716,9.57934,0.9705600000000001,451.7936,0,1,0,0,0
98.46744,0.40055999999999997,-97.51345,-1.2573299999999998,198.52928,-142.23985,-0.35368,0.25296,11.2517,-0.02576,443.58049000000005,0,0,1,0,0
101.11095,0.6065699999999999,-102.30248,-1.22958,201.1658,-136.39399,-0.18587,-0.74111,12.21803,3.2894900000000002,454.40353,0,0,0,1,0
98.89311,-0.75456,-99.25041999999999,-1.26499,198.95671000000002,-138.85509,0.24017,-2.10455,11.90692,-2.91875,444.84035,0,0,1,0,0
99.58706,-0.6837300000000001,-95.86585,-1.2998100000000001,199.6612,-150.18646999999999,0.72811,0.02615,12.52612,1.55433,450.00237999999996,1,0,0,0,0
100.59266,1.38932,-99.87456999999999,-1.2817399999999999,200.6601,-147.3303,-0.27035,-1.34806,8.50565,0.82109,453.02601,0,1,0,0,0
98.65333000000001,0.84185,-93.14319,-1.26319,198.71678,-142.49749,-0.67761,-3.82216,11.62503,-1.3044200000000001,446.69503,0,0,1,0,0
101.74525,1.1096700000000002,-103.23448,-1.2471,201.80425,-139.68672,0.25625,1.29116,10.86458,-0.0862,457.10900999999996,0,0,0,1,0
99.75408,0.1139,-100.62737,-1.30178,199.82826,-147.76082,0.14322000000000001,1.0580100000000001,13.01799,2.45923,448.45669000000004,1,0,0,0,0
99.69282,0.37425,-101.41635,-1.25136,199.75288,-137.58906000000002,-0.9936299999999999,-0.9214200000000001,8.626439999999999,-4.00525,447.75591,1,0,0,0,0
100.82897,-0.1987,-100.10087,-1.26396,200.89234,-144.46724,0.031580000000000004,-0.16943,11.906880000000001,-1.5166899999999999,454.09439000000003,0,1,0,0,0
98.85213,0.6964600000000001,-95.92775,-1.25942,198.91561000000002,-140.69346000000002,0.69385,-0.09085,10.19392,3.4987199999999996,446.29677999999996,0,0,1,0,0
99.18119,-0.93273,-95.03354,-1.27747,199.25013,-145.3527,-0.05777,-0.15029,10.59687,4.7525,448.38917000000004,1,0,0,0,0
99.06274,-1.7652700000000001,-99.55466,-1.2506,199.12255,-140.38474,-1.8308,0.8986,10.36069,-1.28288,445.53637000000003,1,0,0,0,0
99.3588,-0.3466,-98.81728000000001,-1.27957,199.42786,-146.71316000000002,-0.48608,-1.7232,10.74911,-1.23959,447.38537,1,0,0,0,0
100.03335,0.9675799999999999,-102.96531,-1.25328,200.09509,-141.24216,0.56303,1.06017,8.89326,1.00976,448.68409,0,1,0,0,0
98.92024,-0.90876,-102.73172,-1.23844,198.97647,-136.79557,-2.68181,1.85595,11.6161,-0.8532,443.23534000000006,0,0,1,0,0
99.87498000000001,0.32689,-102.78253000000001,-1.25265,199.93496000000002,-139.60916,1.68028,-0.58722,11.27631,-1.29193,447.98362000000003,1,0,0,0,0
99.56573,-0.9721799999999999,-100.20211,-1.2617200000000002,199.62852,-139.50342,-2.0786700000000002,0.0769,8.46158,-1.8439299999999998,447.72758,1,0,0,0,0
103.58032,0.49621000000000004,-107.4116,-1.30101,203.65464,-154.37596000000002,0.2252,1.12096,11.12807,2.2282599999999997,464.19579000000004,0,0,0,0,1
100.96556,-0.9173100000000001,-101.27036,-1.25139,201.02575,-141.42016999999998,-1.1047799999999999,-0.96347,10.18895,-1.30928,454.19260999999995,0,1,0,0,0
98.6212,0.11505,-99.26294,-1.27745,198.68804,-146.08841999999999,0.1407,-1.9804,13.12519,-2.69624,443.47452999999996,0,0,1,0,0
99.62595999999999,-1.37487,-100.56781,-1.28367,199.69444,-143.24911,0.28776,0.15573,12.32887,-3.44063,447.84590999999995,1,0,0,0,0
100.48889,-0.28833000000000003,-99.95151,-1.2359200000000001,200.54609,-137.26193999999998,-0.47672,-0.82083,11.09607,1.6725700000000001,452.4687,0,1,0,0,0
100.34806999999999,-0.0606,-103.1183,-1.28798,200.41803000000002,-145.86024,0.82247,1.30742,11.4217,-4.59845,450.18120999999996,0,1,0,0,0
97.88799,0.18259,-95.27883,-1.2460799999999999,197.94629,-136.15207,0.36193000000000003,-2.16416,11.22612,-0.9489799999999999,441.80053,0,0,1,0,0
99.28516,0.31254,-97.30445,-1.23501,199.34188999999998,-135.69529,-0.5102399999999999,0.27145,9.06807,1.60986,447.77356,1,0,0,0,0
98.89303000000001,-2.02923,-100.30056,-1.25712,198.9566,-140.55156000000002,-0.49932,0.6615300000000001,11.33844,0.48215,444.31485,0,0,1,0,0
100.52925,0.42873,-102.44655999999999,-1.27756,200.59831,-148.75211000000002,-0.38949,0.26696,11.17813,2.1419799999999998,451.42296,0,1,0,0,0
99.98948,0.65952,-97.66289,-1.2884200000000001,200.0609,-149.5599,0.74532,-0.49846999999999997,12.4805,2.62867,451.11594,1,0,0,0,0
100.93739000000001,0.23874,-101.20245,-1.27921,201.00463,-148.31486999999998,-0.9893299999999999,-2.19349,12.05385,-0.9578200000000001,454.08572000000004,0,1,0,0,0
100.84733,-0.63757,-98.35967,-1.24475,200.90519,-141.15323,-2.06415,0.07271,10.005339999999999,-1.2769700000000002,455.05681,0,1,0,0,0
99.99571999999999,-0.19991,-100.3452,-1.24946,200.0552,-139.53456,1.03854,0.50178,12.236139999999999,-2.41534,449.80599000000007,1,0,0,0,0
98.34974,0.62734,-98.2309,-1.29843,198.42395,-147.86595,1.29769,-0.8566299999999999,9.1516,-0.60488,442.63322999999997,0,0,1,0,0
100.13218,-0.40558,-101.44448,-1.2407700000000002,200.18913,-139.77826000000002,-0.20115,1.98616,12.10477,-2.8492900000000003,449.93865999999997,0,1,0,0,0
97.36310999999999,-1.97298,-91.37258,-1.2841,197.43152,-142.81419,-0.13016,0.11864000000000001,10.44373,-0.53514,441.12926,0,0,1,0,0
101.25356,1.68642,-102.22855,-1.26591,201.31721000000002,-144.55504,-0.88203,0.49583999999999995,10.5842,-0.97703,455.15351,0,0,0,1,0
101.85712,0.16396,-103.5502,-1.2647899999999999,201.92085,-146.05988,-1.42628,0.51676,10.563,-1.01023,457.51050999999995,0,0,0,1,0
102.43173,0.8443299999999999,-103.61851999999999,-1.27821,202.49983,-150.46951,-0.3919,0.8808799999999999,10.18469,4.7744599999999995,460.34939,0,0,0,0,1
98.43519,0.47456000000000004,-98.58348000000001,-1.29705,198.50785,-147.95305,-0.0799,0.5916899999999999,10.55332,1.39517,442.88419000000005,0,0,1,0,0
100.98170999999999,0.91881,-96.00803,-1.2851700000000001,201.05057,-149.76581000000002,-0.8352799999999999,0.40588,8.68248,-1.6063,456.90452,0,1,0,0,0
100.0687,0.52199,-100.69783000000001,-1.27074,200.13455,-142.44763999999998,-0.32715,1.2937299999999998,11.606539999999999,0.09756000000000001,449.9946,0,1,0,0,0
100.39175,-0.12042,-102.58303000000001,-1.26262,200.45588999999998,-142.63506,1.6580599999999999,0.54018,10.02176,3.1171900000000003,450.66725,0,1,0,0,0
98.60936,0.74143,-101.35675,-1.27336,198.67622,-140.15043,0.8154899999999999,0.3988,10.24278,1.44964,442.3684,0,0,1,0,0
101.45364000000001,-0.246,-97.28657,-1.2302799999999998,201.50963000000002,-134.91158000000001,-0.9461299999999999,0.29431,11.31886,1.68665,458.62493,0,0,0,1,0
99.95838,-0.35218,-101.9547,-1.2789,200.02707,-145.88714,-0.76212,0.01356,10.53515,1.60673,448.81456,1,0,0,0,0
100.07816,1.33923,-97.28267,-1.2546,200.13924,-143.00157,0.52974,-0.9514100000000001,10.62605,-2.25469,451.74948,0,1,0,0,0
100.92958,0.07313,-101.58765,-1.2633299999999998,200.99241,-148.13465,-0.55187,1.00021,10.41972,-4.30391,453.85405999999995,0,1,0,0,0
99.93655,-0.45232,-95.41476999999999,-1.24791,199.99538,-142.19093999999998,1.2919,3.1149,9.316989999999999,-0.39119,451.97534,1,0,0,0,0
99.57324,-0.13415,-98.23953,-1.26975,199.63878,-144.38356000000002,-0.08032,0.71467,10.91956,-0.87705,448.74643,1,0,0,0,0
99.64967,-0.9404899999999999,-102.74829,-1.2625,199.71281000000002,-140.69547,0.73316,-0.5089899999999999,11.67004,-0.54535,446.87422999999995,1,0,0,0,0
99.75848,-0.4961,-100.29049,-1.27546,199.82457,-144.1906,1.7419900000000001,2.6080900000000002,8.3273,1.1862,448.64715,1,0,0,0,0
99.62566,-0.44703999999999994,-97.22221,-1.24529,199.68431,-135.01089,0.22313000000000002,2.254,12.438939999999999,-0.51939,449.51722,1,0,0,0,0
101.10006,-0.28524,-103.78192,-1.2696399999999999,201.164,-143.27373,-1.5114,-0.71214,9.12628,3.61182,453.60932,0,0,0,1,0
101.06528,-0.28483,-101.70404,-1.2658200000000002,201.13041,-144.04287,-0.31895999999999997,0.46712,12.41395,-2.58771,454.47438,0,0,0,1,0
99.06727,-1.7912099999999997,-105.5333,-1.23407,199.12351,-136.51119,-1.2371,0.81839,11.40504,1.14946,442.56968,1,0,0,0,0
101.61236,-0.15462,-102.75713,-1.2428700000000001,201.6701,-139.88091,-0.9174399999999999,1.24884,9.9946,0.39788,456.68324,0,0,0,1,0
100.26633000000001,-0.76857,-105.36156000000001,-1.27344,200.33161,-148.30569,-0.59913,1.49221,8.519589999999999,3.63595,448.65088,0,1,0,0,0
99.82029,-0.38821,-98.79030999999999,-1.28383,199.88918999999999,-146.83914,-1.34388,-1.01301,9.99015,-2.69215,449.7063,1,0,0,0,0
100.84234000000001,0.52877,-100.21406,-1.2616,200.9049,-141.81346000000002,-0.38,1.1254899999999999,11.22425,-0.96883,454.10469000000006,0,1,0,0,0
98.63924,0.08524,-100.22299,-1.2498200000000002,198.69956000000002,-136.47231000000002,-0.1883,0.54789,12.36727,4.5429,443.0847,0,0,1,0,0
101.37493,1.22054,-101.2019,-1.2827899999999999,201.44409,-150.96112,0.62048,-0.31563,13.63807,0.90928,456.27367999999996,0,0,0,1,0
100.16797,-0.58704,-98.19603000000001,-1.24491,200.22678,-139.72516000000002,0.25114000000000003,-1.29037,10.11075,2.85112,451.74182,0,1,0,0,0
99.39704,-0.26663000000000003,-97.78936,-1.25168,199.45693,-139.34133,-0.7305,-2.5159599999999998,10.4481,-2.21063,448.09054000000003,1,0,0,0,0
100.39558000000001,0.6258699999999999,-100.99750999999999,-1.26886,200.45967,-142.08316000000002,1.8851,1.02011,13.60755,-0.87125,451.47912,0,1,0,0,0
100.23729,0.68708,-104.62024,-1.2634299999999998,200.30133999999998,-140.99211,-2.2724900000000003,-1.47551,9.6251,1.8259599999999998,448.87634,0,1,0,0,0
99.21817,-1.90674,-96.68884,-1.27611,199.28395,-144.47968999999998,1.31108,-0.7174699999999999,15.29398,-0.43363999999999997,447.74644000000006,1,0,0,0,0
99.99271,0.3365,-99.71846,-1.2858100000000001,200.06212,-145.25475,-1.6922,-0.51198,10.81157,-1.10866,450.10432000000003,1,0,0,0,0
101.42099,-0.17667,-99.04673000000001,-1.2778200000000002,201.48878,-146.5467,-2.4966,-0.07701000000000001,13.396239999999999,-0.31599,457.58159000000006,0,0,0,1,0
100.44017,0.81608,-99.2553,-1.2478,200.50091,-140.04279,-0.19851,1.0915700000000002,11.70075,2.94963,452.57322,0,1,0,0,0
98.26295999999999,-0.040369999999999996,-95.40744000000001,-1.23424,198.31807,-137.2372,-2.0204299999999997,2.70533,13.986579999999998,-2.19123,443.61107000000004,0,0,1,0,0
98.77892,0.4078,-102.93496,-1.2740200000000002,198.84514,-142.97384,0.26802,0.81183,12.1564,-0.36871,442.4271,0,0,1,0,0
101.37244,2.53416,-98.39334000000001,-1.23489,201.42978,-138.45463999999998,-0.44323,1.29469,10.04193,0.67735,457.66553,0,0,0,1,0
100.07066999999999,-1.5301,-102.40567,-1.26737,200.13522,-142.46829,-0.85314,1.18284,13.08772,-0.3851,449.1505,0,1,0,0,0
99.40518,0.08102999999999999,-102.19662,-1.2537,199.46726,-138.14548,0.10273,0.11665,12.39204,-2.23533,445.9276,1,0,0,0,0
99.19142,0.61474,-98.73181,-1.2597,199.25384,-136.87524,-0.57013,-0.47305,10.7826,-2.88256,446.59122,1,0,0,0,0
101.84068,0.10703,-103.88698000000001,-1.31491,201.91817,-156.97836999999998,-0.15027000000000001,-0.0248,10.913219999999999,1.7228900000000003,457.25992,0,0,0,1,0
99.94187,-0.18603,-101.38479,-1.2824200000000001,200.01023999999998,-148.01383,0.1159,0.64903,11.46006,-2.27414,449.01695,1,0,0,0,0
100.23028000000001,1.46546,-100.7163,-1.30663,200.30581,-150.50954,0.30291999999999997,0.9974299999999999,10.25494,0.006490000000000001,450.79326,0,1,0,0,0
100.91004000000001,-1.27804,-100.25289000000001,-1.27319,200.97598,-145.25794,-2.22693,-0.8260299999999999,11.74652,-2.33261,454.42375,0,1,0,0,0
99.19162,-1.13135,-99.05728,-1.27027,199.25689,-145.04415,2.3268,-0.53581,10.996410000000001,-0.08092,446.42945,1,0,0,0,0
101.97859,0.6742100000000001,-105.44138999999998,-1.26831,202.04373999999999,-145.4738,0.9960100000000001,1.35954,10.324530000000001,1.2223899999999999,457.17225999999994,0,0,0,1,0
99.1726,0.59618,-99.46068000000001,-1.29975,199.24665,-149.95747,-0.12882000000000002,0.28074,9.44335,-1.22204,446.13267,1,0,0,0,0
101.92665,-0.19832,-97.40911,-1.24815,201.98588,-142.35308,-0.61245,3.22494,10.521989999999999,-2.43716,460.92872,0,0,0,1,0
98.34495,-1.1954200000000001,-97.60256,-1.2924799999999999,198.41641,-146.24696,0.99446,0.92973,12.18595,0.33016999999999996,442.92348,0,0,1,0,0
101.11405,-0.08693,-99.31376999999999,-1.26623,201.17816000000002,-143.89598999999998,-1.21899,-1.69835,11.96525,-1.60091,455.91339000000005,0,0,0,1,0
100.06191,0.19353,-96.0041,-1.25789,200.12328,-142.60743,0.37706,0.04585,13.94944,-2.00883,452.30748,0,1,0,0,0
98.85092,0.1855,-96.9614,-1.30948,198.92708000000002,-153.60923,-0.8619100000000001,0.4503,14.05669,4.09042,445.77390999999994,0,0,1,0,0
97.92378000000001,-0.36912,-97.07722,-1.26699,197.98917,-138.50047,0.31895,0.63546,10.29027,2.1097200000000003,441.08027000000004,0,0,1,0,0
99.66805,1.6667,-94.37693,-1.25966,199.72991000000002,-140.26748999999998,2.44818,0.22341999999999998,9.44088,-2.14705,451.15180999999995,1,0,0,0,0
100.24078,0.9414299999999999,-103.78075,-1.24143,200.29818,-138.31082,-0.94368,1.68508,11.11471,-0.98146,449.31355,0,1,0,0,0
99.41816999999999,0.30785,-99.46945,-1.2538799999999999,199.47861,-140.09716,0.25218,-0.5673600000000001,12.049380000000001,-0.8183,447.35614000000004,1,0,0,0,0
100.56249,0.83436,-106.2127,-1.24778,200.62223999999998,-140.81336000000002,-0.44193999999999994,0.40705,10.31315,1.6212799999999998,449.7061,0,1,0,0,0
100.79733,-0.98026,-106.81671999999999,-1.25142,200.85818999999998,-140.67508999999998,0.26643,0.0826,12.04546,2.3471599999999997,450.57829000000004,0,1,0,0,0
98.43906,-1.21361,-98.9842,-1.27141,198.50616000000002,-145.15357,-1.24317,-0.62772,11.722719999999999,-0.73716,442.70320999999996,0,0,1,0,0
101.46392,-0.19827999999999998,-99.00525999999999,-1.25823,201.52558,-144.02848,-1.15925,-1.72635,9.71438,-1.7051900000000002,457.81699000000003,0,0,0,1,0
101.17643000000001,0.7096399999999999,-105.53087,-1.2690299999999999,201.24264,-145.02035,-2.25409,-1.1131,10.556610000000001,-1.60012,453.1167,0,0,0,1,0
100.69187,-0.27821,-101.36017,-1.2403899999999999,200.74896999999999,-140.92202,-0.9012,0.14281,12.79495,-0.42133999999999994,452.77929000000006,0,1,0,0,0
100.9842,0.040889999999999996,-103.21144,-1.2553299999999998,201.04483000000002,-142.61983,1.78255,-0.5068600000000001,11.17708,-1.84123,453.31528,0,1,0,0,0
100.73483,-1.8544,-93.56849,-1.26945,200.80151999999998,-144.71798,-0.5595100000000001,-0.58198,11.61244,0.38838,456.88993,0,1,0,0,0
98.02502,-0.9933200000000001,-102.74855,-1.24051,198.08342,-132.0151,0.22833,0.73352,10.92429,4.32071,438.75084000000004,0,0,1,0,0
99.79273,-0.01325,-103.99911999999999,-1.23945,199.84948,-137.46187,0.19080999999999998,-0.21286999999999998,10.442689999999999,-3.5163900000000003,446.96407999999997,1,0,0,0,0
99.81446,-0.30821,-100.50952,-1.27826,199.88151000000002,-143.84358,-1.66058,-0.058660000000000004,10.858139999999999,-1.5145600000000001,448.81755999999996,1,0,0,0,0
99.02098000000001,-1.4323700000000001,-94.07958,-1.2495,199.082,-136.06128,0.66581,1.9204599999999998,9.36903,1.87415,448.06512999999995,1,0,0,0,0
101.73036,0.59507,-102.9523,-1.26878,201.79523999999998,-144.48385,-0.7331300000000001,-0.88989,11.452919999999999,-4.425330000000001,457.17565,0,0,0,1,0
99.39514,0.7945800000000001,-95.21582,-1.24771,199.45432,-142.40878,-0.73822,-3.36803,11.68689,-2.10135,449.36778,1,0,0,0,0
98.46169,0.09981,-99.08837,-1.27365,198.5294,-141.96397,2.45112,1.1516600000000001,11.01437,-1.53545,442.76429,0,0,1,0,0
99.51485,0.5709,-99.05305,-1.23561,199.57013999999998,-137.93675,-1.59604,1.00727,11.87852,-3.00527,448.04770999999994,1,0,0,0,0
98.22046999999999,-0.12955,-100.04188,-1.28982,198.29263,-148.76662,-0.48426,-1.01216,9.97374,1.8430400000000002,441.0814,0,0,1,0,0
98.71448000000001,0.00257,-102.36223000000001,-1.26585,198.77832,-144.57138,-1.6105399999999999,1.6113600000000001,8.611089999999999,0.65578,442.39129,0,0,1,0,0
100.91563000000001,-0.64586,-99.95998,-1.28335,200.98429,-148.79366000000002,-2.43969,2.75845,10.518239999999999,-2.4678400000000003,454.59814000000006,0,1,0,0,0
99.73997,-1.52465,-97.04453000000001,-1.2675,199.80588,-142.75124,-0.38059,0.02224,12.59373,0.22514,450.17755999999997,1,0,0,0,0
100.90799,0.48399,-104.41533000000001,-1.28031,200.97602,-146.24391,-2.7185200000000003,1.09128,10.13415,-2.81206,452.33225999999996,0,1,0,0,0
